"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
418,"L.A. Noire","PS3","2011","Adventure","Take-Two Interactive",1.27,1.33,0.12,0.51,3.23
431,"Fallout: New Vegas","PS3","2010","Role-Playing","Bethesda Softworks",1.52,1.08,0.1,0.47,3.17
439,"Resident Evil 6","PS3","2012","Shooter","Capcom",0.88,0.97,0.88,0.42,3.15
446,"The Elder Scrolls IV: Oblivion","PS3","2007","Role-Playing","Ubisoft",1.69,0.87,0.14,0.42,3.12
448,"Heavy Rain","PS3","2010","Adventure","Sony Computer Entertainment",1.29,1.27,0.06,0.5,3.12
464,"Killzone 2","PS3","2009","Shooter","Sony Computer Entertainment",1.4,1.07,0.08,0.47,3.02
478,"Battlefield: Bad Company 2","PS3","2010","Shooter","Electronic Arts",1.33,1.12,0.08,0.45,2.97
488,"inFAMOUS","PS3","2009","Action","Sony Computer Entertainment",1.76,0.69,0.12,0.37,2.94
499,"Need for Speed: Most Wanted","PS3","2012","Racing","Electronic Arts",0.71,1.51,0.06,0.61,2.89
509,"Mortal Kombat","PS3","2011","Fighting","Warner Bros. Interactive Entertainment",1.98,0.55,0,0.32,2.85
514,"FIFA 16","PS3","2015","Sports","Electronic Arts",0.4,1.98,0.05,0.42,2.85
515,"Assassin's Creed: Brotherhood","PS3","2010","Action","Ubisoft",1.87,0.57,0.11,0.3,2.84
518,"Medal of Honor","PS3","2010","Shooter","Electronic Arts",1.28,1.05,0.07,0.43,2.83
523,"Need for Speed: Hot Pursuit","PS3","2010","Racing","Electronic Arts",1.05,1.25,0.03,0.48,2.81
529,"Killzone 3","PS3","2011","Shooter","Sony Computer Entertainment",1.45,0.88,0.09,0.38,2.79
541,"Tekken 6","PS3","2009","Fighting","Namco Bandai Games",1.2,0.98,0.17,0.43,2.78
563,"Need for Speed: Shift","PS3","2009","Racing","Electronic Arts",0.69,1.41,0.04,0.53,2.68
564,"Final Fantasy XIII-2","PS3","2011","Role-Playing","Square Enix",0.78,0.75,0.89,0.26,2.68
580,"God of War Collection","PS3","2009","Action","Sony Computer Entertainment",1.7,0.46,0.06,0.41,2.63
590,"FIFA Soccer 09","PS3","2008","Sports","Electronic Arts",0.48,1.63,0.04,0.43,2.59
591,"Ratchet & Clank Future: Tools of Destruction","PS3","2007","Platform","Sony Computer Entertainment",0.93,1.12,0.08,0.45,2.59
604,"Madden NFL 13","PS3","2012","Sports","Electronic Arts",2.11,0.23,0,0.22,2.56
613,"Tomb Raider (2013)","PS3","2013","Action","Square Enix",0.6,1.31,0.08,0.52,2.51
617,"Saints Row: The Third","PS3","2011","Action","THQ",0.86,1.06,0.18,0.39,2.49
621,"Resistance 2","PS3","2008","Shooter","Sony Computer Entertainment",1.15,0.85,0.1,0.39,2.48
624,"NBA 2K13","PS3","2012","Sports","Take-Two Interactive",1.72,0.44,0.05,0.27,2.48
629,"Midnight Club: Los Angeles","PS3","2008","Racing","Take-Two Interactive",1.55,0.54,0.05,0.31,2.45
640,"pro evolution soccer 2011","PS3","2010","Sports","Konami Digital Entertainment",0.29,1.18,0.54,0.41,2.42
656,"Batman: Arkham Origins","PS3","2013","Action","Warner Bros. Interactive Entertainment",1.07,0.87,0.04,0.4,2.39
659,"LEGO Star Wars: The Complete Saga","PS3","2007","Action","LucasArts",1.02,0.97,0,0.39,2.38
664,"Madden NFL 11","PS3","2010","Sports","Electronic Arts",2.04,0.15,0,0.19,2.38
670,"Madden NFL 10","PS3","2009","Sports","Electronic Arts",2.03,0.13,0,0.21,2.37
695,"Dead Island","PS3","2011","Action","Deep Silver",1.08,0.75,0.15,0.31,2.29
697,"God of War: Ascension","PS3","2013","Action","Sony Computer Entertainment",1.23,0.68,0.04,0.34,2.29
699,"Pro Evolution Soccer 2010","PS3","2009","Sports","Konami Digital Entertainment",0.3,1.27,0.46,0.26,2.28
704,"Star Wars: The Force Unleashed","PS3","2008","Action","LucasArts",1.01,0.9,0,0.37,2.28
705,"Borderlands 2","PS3","2012","Shooter","Take-Two Interactive",1.05,0.77,0.1,0.36,2.28
708,"Sonic's Ultimate Genesis Collection","PS3","2009","Misc","Sega",1.34,0.62,0,0.31,2.27
712,"Guitar Hero III: Legends of Rock","PS3","2007","Misc","Activision",1.4,0.54,0.02,0.3,2.26
719,"Madden NFL 12","PS3","2011","Sports","Electronic Arts",1.93,0.15,0,0.17,2.25
742,"Pro Evolution Soccer 2012","PS3","2011","Action","Konami Digital Entertainment",0.34,0.97,0.55,0.33,2.19
747,"Hitman: Absolution","PS3","2012","Action","Square Enix",0.59,1.07,0.07,0.45,2.19
778,"NBA 2K12","PS3","2011","Sports","Take-Two Interactive",1.61,0.27,0.05,0.18,2.11
779,"Borderlands","PS3","2009","Shooter","Take-Two Interactive",1.2,0.62,0,0.29,2.11
781,"PES 2009: Pro Evolution Soccer","PS3","2008","Sports","Konami Digital Entertainment",0.11,1.34,0.4,0.26,2.11
803,"Need For Speed: Undercover","PS3","2008","Racing","Electronic Arts",0.63,1.02,0.05,0.39,2.08
806,"Ghostbusters: The Video Game (DS Version)","PS3","2010","Action","Take-Two Interactive",0.59,0.99,0.13,0.36,2.08
809,"Skate 3","PS3","2010","Sports","Electronic Arts",0.79,0.94,0,0.35,2.08
813,"Dark Souls","PS3","2011","Role-Playing","Namco Bandai Games",0.75,0.54,0.54,0.23,2.07
816,"The Sims 3","PS3","2010","Simulation","Electronic Arts",0.73,0.97,0.02,0.34,2.06
823,"Need for Speed: ProStreet","PS3","2007","Racing","Electronic Arts",0.73,0.92,0.04,0.37,2.05
825,"NBA 2K14","PS3","2013","Sports","Take-Two Interactive",1.43,0.33,0.04,0.25,2.05
828,"Diablo III","PS3","2013","Role-Playing","Activision",0.71,0.83,0.15,0.35,2.05
837,"Need for Speed: The Run","PS3","2011","Action","Electronic Arts",0.58,1.06,0.03,0.37,2.04
842,"Dead Space","PS3","2008","Action","Electronic Arts",1.05,0.67,0,0.3,2.02
848,"LEGO Marvel Super Heroes","PS3","2013","Action","Warner Bros. Interactive Entertainment",0.77,0.85,0.01,0.37,2
852,"Mortal Kombat vs. DC Universe","PS3","2008","Fighting","Midway Games",1.48,0.3,0,0.22,2
865,"Burnout Paradise","PS3","2008","Racing","Electronic Arts",1.01,0.64,0.02,0.3,1.97
888,"Guitar Hero: World Tour","PS3","2008","Misc","Activision",1.1,0.56,0,0.27,1.93
893,"Watch Dogs","PS3","2014","Action","Ubisoft",0.56,0.89,0.1,0.37,1.93
910,"Max Payne 3","PS3","2012","Shooter","Take-Two Interactive",0.59,0.92,0.06,0.32,1.9
912,"Madden NFL 09","PS3","2008","Sports","Electronic Arts",1.56,0.15,0,0.18,1.89
914,"Ratchet & Clank Future: A Crack in Time","PS3","2009","Platform","Sony Computer Entertainment",1.05,0.54,0.03,0.26,1.88
941,"inFAMOUS 2","PS3","2011","Action","Sony Computer Entertainment",1.05,0.49,0.08,0.23,1.85
943,"Demon's Souls","PS3","2009","Role-Playing","Namco Bandai Games",0.97,0.34,0.35,0.18,1.84
967,"NBA 2K11","PS3","2010","Action","Take-Two Interactive",1.41,0.21,0.03,0.16,1.8
969,"Call of Duty: Black Ops 3","PS3","2015","Shooter","Activision",0.49,0.96,0.07,0.27,1.79
971,"Beyond: Two Souls","PS3","2013","Adventure","Sony Computer Entertainment",0.52,0.88,0.06,0.34,1.79
978,"Just Cause 2","PS3","2010","Action","Square Enix",0.45,0.94,0.06,0.33,1.78
979,"Dragon's Dogma","PS3","2012","Role-Playing","Capcom",0.41,0.46,0.72,0.19,1.78
984,"Madden NFL 25","PS3","2013","Sports","Electronic Arts",1.59,0.03,0,0.15,1.77
988,"UFC 2009 Undisputed","PS3","2009","Fighting","THQ",1.07,0.45,0.01,0.24,1.77
998,"BioShock Infinite","PS3","2013","Shooter","Take-Two Interactive",0.72,0.69,0.04,0.31,1.76
1003,"FIFA Soccer 08","PS3","2007","Sports","Electronic Arts",0.35,1.07,0.02,0.32,1.76
1006,"Kingdom Hearts","PS3","2013","Role-Playing","Square Enix",0.9,0.37,0.25,0.24,1.75
1018,"Portal 2","PS3","2011","Shooter","Valve",0.83,0.63,0.02,0.25,1.74
1026,"Destiny","PS3","2014","Shooter","Activision",0.67,0.66,0.12,0.27,1.73
1061,"Saints Row 2","PS3","2008","Action","THQ",0.88,0.54,0.02,0.25,1.69
1064,"Dragon Age: Origins","PS3","2009","Role-Playing","Electronic Arts",0.96,0.44,0.08,0.22,1.69
1088,"Fight Night Round 3","PS3","2006","Fighting","Electronic Arts",0.81,0.59,0.01,0.26,1.67
1100,"Heavenly Sword","PS3","2007","Action","Sony Computer Entertainment",0.57,0.73,0.06,0.3,1.66
1129,"Sonic Generations","PS3","2011","Platform","Sega",0.6,0.73,0.02,0.28,1.63
1164,"Devil May Cry 4","PS3","2008","Action","Capcom",0.58,0.46,0.34,0.21,1.59
1166,"Pro Evolution Soccer 2008","PS3","2007","Sports","Konami Digital Entertainment",0.04,1.1,0.32,0.13,1.59
1186,"Pro Evolution Soccer 2013","PS3","2012","Sports","Konami Digital Entertainment",0.18,0.64,0.49,0.25,1.56
1197,"Dishonored","PS3","2012","Action","Bethesda Softworks",0.72,0.54,0.04,0.25,1.55
1201,"BioShock 2","PS3","2010","Shooter","Take-Two Interactive",0.85,0.47,0.02,0.22,1.55
1205,"Star Wars: The Force Unleashed II","PS3","2010","Action","LucasArts",0.8,0.53,0,0.22,1.55
1206,"Ni no Kuni: Wrath of the White Witch","PS3","2011","Role-Playing","Namco Bandai Games",0.6,0.51,0.21,0.23,1.55
1220,"Fight Night Round 4","PS3","2009","Fighting","Electronic Arts",0.92,0.41,0,0.21,1.53
1239,"Mafia II","PS3","2010","Action","Take-Two Interactive",0.5,0.72,0.04,0.26,1.52
1240,"Call of Duty 3","PS3","2006","Shooter","Activision",0.6,0.63,0.03,0.26,1.52
1254,"Resistance 3","PS3","2011","Shooter","Sony Computer Entertainment",0.64,0.58,0.05,0.23,1.5
1266,"Rock Band 2","PS3","2008","Misc","MTV Games",1.13,0.2,0,0.16,1.5
1283,"Mass Effect 2","PS3","2011","Role-Playing","Electronic Arts",0.78,0.47,0.03,0.2,1.48
1289,"SoulCalibur IV","PS3","2008","Fighting","Ubisoft",0.72,0.41,0.14,0.2,1.47
1293,"Metal Gear Rising: Revengeance","PS3","2013","Action","Konami Digital Entertainment",0.45,0.4,0.44,0.18,1.47
1311,"Mass Effect 3","PS3","2012","Role-Playing","Electronic Arts",0.63,0.59,0.03,0.21,1.46
1313,"Medal of Honor: Warfighter","PS3","2012","Action","Electronic Arts",0.47,0.65,0.06,0.28,1.46
1320,"BioShock","PS3","2008","Shooter","Take-Two Interactive",0.75,0.49,0.01,0.21,1.45
1339,"Far Cry 4","PS3","2014","Shooter","Ubisoft",0.33,0.79,0.08,0.23,1.44
1343,"Need for Speed Rivals","PS3","2013","Racing","Electronic Arts",0.33,0.74,0.05,0.31,1.44
1345,"Dead Space 2","PS3","2011","Shooter","Electronic Arts",0.73,0.5,0,0.21,1.44
1357,"UFC Undisputed 2010","PS3","2010","Fighting","THQ",0.8,0.41,0.02,0.19,1.42
1373,"Madden NFL 15","PS3","2014","Sports","Electronic Arts",1.07,0.15,0,0.19,1.41
1385,"Far Cry 2","PS3","2008","Action","Ubisoft",0.43,0.7,0.01,0.27,1.4
1394,"Deus Ex: Human Revolution","PS3","2011","Shooter","Square Enix",0.5,0.6,0.07,0.23,1.39
1399,"WWE '13","PS3","2012","Action","THQ",0.51,0.62,0,0.26,1.39
1408,"Dead Rising 2","PS3","2010","Action","Capcom",0.43,0.57,0.15,0.22,1.38
1415,"Assassin's Creed: Rogue","PS3","2014","Action","Ubisoft",0.46,0.62,0.06,0.23,1.37
1416,"Ridge Racer 7","PS3","2006","Racing","Namco Bandai Games",0.24,0.7,0.16,0.26,1.37
1419,"MotorStorm: Pacific Rift","PS3","2008","Racing","Sony Computer Entertainment",0.43,0.67,0.02,0.26,1.37
1422,"LEGO Harry Potter: Years 1-4","PS3","2010","Action","Warner Bros. Interactive Entertainment",0.55,0.6,0,0.22,1.37
1424,"NBA 2K15","PS3","2014","Sports","Take-Two Interactive",0.86,0.27,0.02,0.22,1.36
1436,"Marvel vs. Capcom 3: Fate of Two Worlds","PS3","2011","Fighting","Capcom",0.81,0.29,0.11,0.14,1.35
1438,"F1 2010","PS3","2010","Racing","Codemasters",0.25,0.76,0.08,0.27,1.35
1445,"Battlefield: Bad Company","PS3","2008","Shooter","Electronic Arts",0.76,0.36,0.05,0.18,1.35
1450,"Tom Clancy's Rainbow Six: Vegas 2","PS3","2008","Shooter","Ubisoft",0.66,0.45,0.04,0.21,1.35
1456,"The ICO & Shadow of the Colossus Collection","PS3","2011","Adventure","Sony Computer Entertainment",0.67,0.37,0.13,0.17,1.35
1467,"WWE SmackDown vs Raw 2008","PS3","2007","Fighting","THQ",0.62,0.5,0.01,0.21,1.33
1470,"Rage","PS3","2011","Shooter","Bethesda Softworks",0.47,0.59,0.06,0.21,1.33
1480,"Final Fantasy X / X-2 HD Remaster","PS3","2013","Role-Playing","Square Enix",0.43,0.4,0.32,0.18,1.33
1486,"LEGO Batman: The Videogame","PS3","2008","Action","Warner Bros. Interactive Entertainment",0.72,0.42,0,0.19,1.32
1487,"Dark Souls II","PS3","2014","Role-Playing","Namco Bandai Games",0.4,0.36,0.4,0.17,1.32
1489,"Kingdom Hearts II","PS3","2014","Role-Playing","Square Enix",0.52,0.43,0.18,0.19,1.32
1496,"MAG: Massive Action Game","PS3","2010","Shooter","Sony Computer Entertainment",0.77,0.3,0.09,0.16,1.32
1517,"Crysis 2","PS3","2011","Action","Electronic Arts",0.45,0.57,0.06,0.21,1.3
1519,"Saints Row IV","PS3","2013","Action","Deep Silver",0.56,0.44,0.09,0.21,1.3
1530,"FIFA Street","PS3","2012","Sports","Electronic Arts",0.11,0.92,0,0.25,1.29
1538,"Valkyria Chronicles","PS3","2008","Role-Playing","Sega",0.71,0.2,0.24,0.13,1.29
1552,"Tomb Raider: Underworld","PS3","2008","Action","Eidos Interactive",0.45,0.56,0.05,0.22,1.27
1577,"Need for Speed Carbon","PS3","2006","Racing","Electronic Arts",0.49,0.52,0.03,0.21,1.26
1584,"SOCOM: U.S. Navy SEALs Confrontation","PS3","2008","Shooter","Sony Computer Entertainment",0.94,0.17,0.02,0.13,1.25
1588,"Tom Clancy's Rainbow Six: Vegas","PS3","2007","Shooter","Ubisoft",0.47,0.53,0.03,0.22,1.25
1592,"Injustice: Gods Among Us","PS3","2013","Fighting","Warner Bros. Interactive Entertainment",0.48,0.53,0.01,0.23,1.25
1602,"Tales of Xillia","PS3","2011","Role-Playing","Namco Bandai Games",0.29,0.19,0.67,0.09,1.24
1604,"[Prototype]","PS3","2009","Action","Activision",0.65,0.41,0,0.19,1.24
1614,"2010 FIFA World Cup South Africa","PS3","2010","Sports","Electronic Arts",0.3,0.64,0.07,0.22,1.23
1621,"Medal of Honor: Airborne","PS3","2007","Shooter","Electronic Arts",0.25,0.7,0.03,0.25,1.23
1627,"Bayonetta","PS3","2009","Action","Sega",0.44,0.41,0.21,0.17,1.23
1634,"LEGO Batman 2: DC Super Heroes","PS3","2012","Action","Warner Bros. Interactive Entertainment",0.5,0.53,0,0.2,1.22
1635,"Naruto Shippuden: Ultimate Ninja Storm 2","PS3","2010","Fighting","Namco Bandai Games",0.42,0.47,0.15,0.18,1.22
1642,"F1 2011","PS3","2011","Racing","Codemasters",0.12,0.75,0.11,0.25,1.22
1669,"LEGO Star Wars III: The Clone Wars","PS3","2011","Action","LucasArts",0.52,0.49,0,0.2,1.2
1685,"One Piece: Pirate Warriors","PS3","2012","Action","Namco Bandai Games",0.01,0.24,0.86,0.09,1.2
1686,"WWE 2K14","PS3","2013","Sports","Take-Two Interactive",0.49,0.49,0,0.21,1.19
1708,"Resident Evil: Operation Raccoon City","PS3","2012","Action","Capcom",0.48,0.25,0.36,0.1,1.18
1714,"WWE '12","PS3","2011","Fighting","THQ",0.53,0.46,0.02,0.17,1.18
1715,"WWE SmackDown vs. Raw 2010","PS3","2009","Fighting","THQ",0.48,0.49,0.01,0.2,1.18
1717,"Sonic the Hedgehog","PS3","2006","Platform","Sega",0.41,0.07,0.04,0.66,1.18
1722,"Army of Two","PS3","2008","Shooter","Electronic Arts",0.74,0.26,0.02,0.15,1.17
1741,"007: Quantum of Solace","PS3","2008","Action","Activision",0.43,0.52,0.02,0.2,1.16
1748,"SingStar","PS3","2007","Misc","Sony Computer Entertainment",0.45,0.58,0,0.13,1.16
1759,"Rocksmith","PS3","2011","Misc","Ubisoft",0.52,0.38,0.09,0.17,1.16
1764,"Omerta: City of Gangsters","PS3","2011","Simulation","Konami Digital Entertainment",0.52,0.46,0,0.17,1.15
1766,"Ninja Gaiden Sigma","PS3","2007","Action","Eidos Interactive",0.57,0.33,0.09,0.16,1.15
1769,"Red Dead Redemption: Undead Nightmare","PS3","2010","Action","Take-Two Interactive",0.44,0.46,0.06,0.18,1.15
1776,"Ratchet & Clank: All 4 One","PS3","2011","Platform","Sony Computer Entertainment",0.75,0.22,0.05,0.12,1.15
1778,"Fight Night Champion","PS3","2011","Fighting","Electronic Arts",0.45,0.51,0,0.19,1.15
1788,"Hot Shots Golf: Out of Bounds","PS3","2007","Sports","Sony Computer Entertainment",0.31,0.03,0.76,0.04,1.14
1790,"Mirror's Edge","PS3","2008","Platform","Electronic Arts",0.31,0.59,0.02,0.22,1.14
1804,"ModNation Racers","PS3","2010","Racing","Sony Computer Entertainment",0.5,0.41,0.06,0.16,1.13
1815,"Yakuza 3","PS3","2009","Action","Sega",0.21,0.21,0.62,0.08,1.13
1817,"The Beatles: Rock Band","PS3","2009","Misc","MTV Games",0.67,0.3,0,0.15,1.13
1823,"Final Fantasy XIV: A Realm Reborn","PS3","2013","Role-Playing","Square Enix",0.36,0.33,0.28,0.15,1.12
1824,"Castlevania: Lords of Shadow","PS3","2010","Action","Konami Digital Entertainment",0.5,0.37,0.1,0.16,1.12
1836,"GRID","PS3","2008","Racing","Codemasters",0.31,0.57,0.03,0.2,1.11
1848,"Toy Story 3: The Video Game","PS3","2010","Action","Disney Interactive Studios",0.51,0.42,0,0.17,1.11
1849,"Guitar Hero 5","PS3","2009","Misc","Activision",0.53,0.4,0,0.17,1.1
1855,"LEGO The Lord of the Rings","PS3","2012","Action","Warner Bros. Interactive Entertainment",0.36,0.53,0,0.21,1.1
1857,"WWE SmackDown vs. Raw 2011","PS3","2010","Fighting","THQ",0.44,0.46,0.01,0.18,1.1
1871,"Lightning Returns: Final Fantasy XIII","PS3","2013","Role-Playing","Square Enix",0.31,0.22,0.45,0.12,1.1
1878,"Virtua Fighter 5","PS3","2007","Fighting","Sega",0.29,0.52,0.08,0.2,1.09
1889,"Dante's Inferno","PS3","2010","Action","Electronic Arts",0.64,0.28,0.04,0.13,1.09
1891,"Skylanders Giants","PS3","2012","Action","Activision",0.35,0.52,0,0.22,1.09
1896,"Prince of Persia","PS3","2008","Action","Ubisoft",0.47,0.41,0.03,0.18,1.08
1906,"The Orange Box","PS3","2007","Shooter","Electronic Arts",0.28,0.59,0,0.22,1.08
1910,"DiRT 3","PS3","2011","Racing","Codemasters",0.27,0.59,0.01,0.21,1.08
1917,"Naruto: Ultimate Ninja Storm","PS3","2008","Fighting","Namco Bandai Games",0.49,0.35,0.09,0.16,1.08
1932,"Skylanders SWAP Force","PS3","2013","Platform","Activision",0.43,0.44,0,0.2,1.07
1933,"F1 2012","PS3","2012","Racing","Codemasters",0.12,0.64,0.05,0.25,1.07
1945,"DiRT","PS3","2007","Racing","Codemasters",0.16,0.67,0,0.23,1.06
1950,"Sleeping Dogs","PS3","2012","Action","Square Enix",0.31,0.5,0.05,0.19,1.06
1954,"LEGO Indiana Jones: The Original Adventures","PS3","2008","Action","Activision",0.44,0.44,0,0.18,1.06
1962,"Virtua Tennis 3","PS3","2007","Sports","Sega",0.23,0.59,0.03,0.22,1.06
1964,"Warhawk","PS3","2007","Simulation","Sony Computer Entertainment",0.49,0.39,0,0.17,1.06
1970,"Aliens vs Predator","PS3","2010","Shooter","Sega",0.41,0.47,0,0.18,1.05
1977,"UFC Undisputed 3","PS3","2012","Action","THQ",0.55,0.34,0.03,0.13,1.05
2011,"Tom Clancy's Ghost Recon Advanced Warfighter 2","PS3","2007","Shooter","Ubisoft",0.34,0.48,0.02,0.19,1.04
2016,"Sonic Unleashed","PS3","2008","Platform","Sega",0.56,0.33,0.01,0.14,1.03
2018,"Rayman Origins","PS3","2011","Platform","Ubisoft",0.33,0.51,0.01,0.18,1.03
2034,"Tales of Graces f","PS3","2010","Role-Playing","Namco Bandai Games",0.28,0.21,0.45,0.08,1.02
2040,"Disney Infinity 2.0: Marvel Super Heroes","PS3","2014","Action","Disney Interactive Studios",0.44,0.4,0,0.17,1.02
2053,"The LEGO Movie Videogame","PS3","2014","Action","Warner Bros. Interactive Entertainment",0.33,0.48,0.02,0.18,1.01
2054,"DiRT 2","PS3","2009","Racing","Codemasters",0.27,0.53,0,0.2,1.01
2067,"Haze","PS3","2008","Shooter","Ubisoft",0.49,0.33,0.02,0.15,1
2076,"Rocksmith 2014","PS3","2013","Misc","Ubisoft",0.51,0.27,0.05,0.15,1
2077,"Dead Space 3","PS3","2013","Action","Electronic Arts",0.44,0.38,0,0.17,1
2079,"Disney Infinity","PS3","2013","Action","Disney Interactive Studios",0.48,0.35,0,0.16,1
2092,"LEGO Pirates of the Caribbean: The Video Game","PS3","2011","Action","Disney Interactive Studios",0.36,0.46,0,0.17,0.99
2096,"EyePet","PS3","2009","Simulation","Sony Computer Entertainment",0.35,0.52,0.04,0.09,0.99
2100,"Guitar Hero: Aerosmith","PS3","2008","Misc","Activision",0.73,0.15,0,0.11,0.99
2112,"Sonic & Sega All-Stars Racing","PS3","2010","Racing","Sega",0.36,0.46,0,0.17,0.98
2118,"South Park: The Stick of Truth","PS3","2014","Role-Playing","Ubisoft",0.42,0.38,0,0.17,0.98
2119,"Driver: San Francisco","PS3","2011","Racing","Ubisoft",0.24,0.54,0.01,0.18,0.98
2120,"Sniper Elite V2","PS3","2012","Shooter","505 Games",0.38,0.39,0.06,0.15,0.98
2123,"Tom Clancy's Splinter Cell: Blacklist","PS3","2013","Action","Ubisoft",0.34,0.41,0.06,0.18,0.98
2124,"Pro Evolution Soccer 2014","PS3","2013","Action","Konami Digital Entertainment",0.03,0.43,0.51,0.01,0.98
2130,"Madden NFL 08","PS3","2007","Sports","Electronic Arts",0.89,0.01,0,0.08,0.97
